Unnamed: 0,fiscal_year,work_location_borough,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
1609,2023,MANHATTAN,62137.0,per Annum,0.0,1096.56,0.0,0.0,0.0
1610,2023,MANHATTAN,103054.0,per Annum,1820.0,103335.86,0.0,0.0,7034.74
1611,2023,BRONX,50001.0,per Annum,980.0,26403.51,309.5,11557.15,4370.81
1612,2023,BRONX,47132.0,per Annum,0.0,15.06,0.0,0.0,0.48
1613,2023,BROOKLYN,73884.0,per Annum,80.0,2833.91,0.0,0.0,0.0
1614,2023,BROOKLYN,41354.0,per Annum,1820.0,41345.07,0.0,0.0,8172.87
1615,2023,MANHATTAN,60591.0,per Annum,1820.0,60664.57,769.25,35648.73,5219.18
1616,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,0.0,0.0,7231.4
1617,2023,BROOKLYN,73665.0,per Annum,1820.0,73728.45,0.0,0.0,25252.73
1618,2023,BROOKLYN,72269.0,per Annum,0.0,796.97,0.0,455.85,69.4
1619,2023,QUEENS,50001.0,per Annum,98.0,2777.96,0.0,0.0,0.0
1620,2023,BROOKLYN,65921.0,per Annum,1680.0,60979.11,0.0,37.38,4319.75
1621,2023,MANHATTAN,87400.0,per Annum,1820.0,87160.57,0.0,0.0,0.0
1622,2023,BRONX,34834.0,per Annum,0.0,-267.22,0.0,34.35,405.18
1623,2023,QUEENS,50001.0,per Annum,98.0,2777.96,0.0,0.0,0.0
1624,2023,BROOKLYN,97721.0,per Annum,1820.0,97835.49,0.0,0.0,3688.32
1625,2023,BROOKLYN,53848.0,per Annum,549.75,11676.72,7.75,239.48,14.14
1626,2023,MANHATTAN,61135.0,per Annum,1820.0,61209.17,0.0,0.0,8029.08
1627,2023,BRONX,65921.0,per Annum,1820.0,70850.34,250.5,12423.58,11976.34
1628,2023,MANHATTAN,91768.0,per Annum,1736.0,90867.23,152.0,9494.77,3453.11
1629,2023,MANHATTAN,115478.0,per Annum,1820.0,114391.86,0.0,0.0,3043.75
1630,2023,MANHATTAN,164300.0,per Annum,1820.0,163849.91,0.0,0.0,0.0
1631,2023,BRONX,55463.0,per Annum,1050.0,30581.17,178.25,6582.99,3046.99
1632,2023,MANHATTAN,89234.0,per Annum,1820.0,89341.87,0.0,0.0,9918.91
1633,2023,BRONX,55463.0,per Annum,560.0,16394.83,7.0,235.79,3014.14
1634,2023,MANHATTAN,126476.0,per Annum,1820.0,119073.7,0.0,0.0,1913.38
1635,2023,BRONX,114771.0,per Annum,1820.0,102685.58,170.25,14437.24,7822.84
1636,2023,MANHATTAN,62361.0,per Annum,0.0,710.63,0.0,130.88,10339.99
1637,2023,BRONX,45829.0,per Annum,1820.0,45885.78,110.75,3027.58,8555.86
1638,2023,BRONX,50001.0,per Annum,805.0,21393.8,309.0,11357.18,5557.82
1639,2023,MANHATTAN,90739.0,per Annum,0.0,898.43,0.0,0.0,33.47
1640,2023,BROOKLYN,65921.0,per Annum,1820.0,64060.8,0.0,0.0,5458.27
1641,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,145.25,6314.38,12146.22
1642,2023,BROOKLYN,50001.0,per Annum,1610.0,35546.88,124.0,3806.85,4362.17
1643,2023,BRONX,94079.0,per Annum,1820.0,94189.24,221.5,14183.38,22214.92
1644,2023,BRONX,47132.0,per Annum,0.0,997.48,0.0,237.63,87.23
1645,2023,MANHATTAN,57394.0,per Annum,1127.0,35442.68,21.25,706.81,3670.96
1646,2023,QUEENS,62137.0,per Annum,0.0,922.41,0.0,81.96,5423.05
1647,2023,MANHATTAN,79827.0,per Annum,0.0,132.51,0.0,0.0,0.0
1648,2023,BROOKLYN,50001.0,per Annum,647.0,19084.08,12.0,748.41,417.25
1649,2023,MANHATTAN,54626.0,per Annum,1820.0,51790.25,0.0,0.0,3000.0
1650,2023,MANHATTAN,86160.0,per Annum,1435.0,70534.97,0.0,0.0,5792.21
1651,2023,MANHATTAN,115927.0,per Annum,1820.0,112862.17,0.0,0.0,0.0
1652,2023,MANHATTAN,46693.0,per Annum,1820.0,46747.51,662.0,22664.12,7021.52
1653,2023,MANHATTAN,52280.0,per Annum,0.0,11.68,0.0,0.0,0.0
1654,2023,BROOKLYN,46157.0,per Annum,1820.0,46213.42,10.0,274.8,8555.86
1655,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,112.5,4922.22,15577.83
1656,2023,MANHATTAN,134820.0,per Annum,1820.0,131067.68,0.0,0.0,0.0
1657,2023,MANHATTAN,84704.0,per Annum,770.0,38478.7,0.0,2.01,2139.58
1658,2023,MANHATTAN,54720.0,per Annum,0.0,0.0,0.0,0.0,5310.93
1659,2023,MANHATTAN,55463.0,per Annum,1050.0,31082.77,38.5,1506.83,3083.0
1660,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,0.0,0.0,6269.02
1661,2023,BROOKLYN,53890.0,per Annum,1260.0,32816.61,338.75,12193.06,6232.97
1662,2023,BROOKLYN,50001.0,per Annum,875.0,21929.81,230.0,8265.53,5543.85
1663,2023,MANHATTAN,74285.0,per Annum,1820.0,74202.19,0.0,0.0,3074.09
1664,2023,MANHATTAN,88769.0,per Annum,1820.0,88875.74,39.0,2420.48,8085.52
1665,2023,MANHATTAN,44955.0,per Annum,205.0,5417.8,0.0,371.68,120.13
1666,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,492.5,23941.69,15652.32
1667,2023,BROOKLYN,82995.0,per Annum,0.0,494.94,0.0,0.0,3.85
1668,2023,BRONX,64001.0,per Annum,35.0,2313.91,0.0,0.0,3425.73
1669,2023,MANHATTAN,60236.0,per Annum,1470.0,44861.29,104.75,3626.59,3019.3
1670,2023,MANHATTAN,66498.0,per Annum,1799.0,65832.96,271.0,13188.8,4696.4
1671,2023,MANHATTAN,65921.0,per Annum,1820.0,68312.21,173.75,7816.19,7772.53
1672,2023,BRONX,94079.0,per Annum,1820.0,89145.84,91.0,4846.24,8193.0
1673,2023,BROOKLYN,102226.0,per Annum,1820.0,103361.42,0.0,17.27,15538.46
1674,2023,BROOKLYN,48545.0,per Annum,735.0,12827.05,125.0,3885.76,133.5
1675,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,283.5,11963.02,5689.37
1676,2023,BRONX,48545.0,per Annum,-58.0,-548.57,0.0,28.74,1818.79
1677,2023,BROOKLYN,65921.0,per Annum,1225.0,43412.8,0.0,0.0,3569.27
1678,2023,MANHATTAN,84451.0,per Annum,1820.0,84032.85,0.0,0.0,1389.73
1679,2023,MANHATTAN,135615.0,per Annum,1820.0,132271.5,0.0,0.0,1838.13
1680,2023,MANHATTAN,72502.0,per Annum,-44.08,400.75,0.0,0.0,-101.51
1681,2023,QUEENS,65921.0,per Annum,1631.0,58742.37,0.0,0.0,3753.27
1682,2023,BROOKLYN,60236.0,per Annum,1190.0,33464.39,114.5,4298.64,3125.05
1683,2023,BRONX,53848.0,per Annum,280.0,8068.47,7.0,235.79,5.89
1684,2023,MANHATTAN,65029.0,per Annum,1820.0,64527.48,0.0,0.0,3000.0
1685,2023,BROOKLYN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
1686,2023,QUEENS,71496.0,per Annum,315.0,18334.94,15.5,2352.25,778.2
1687,2023,MANHATTAN,135530.0,per Annum,1820.0,135158.66,0.0,0.0,0.0
1688,2023,MANHATTAN,55906.0,per Annum,1200.0,32165.1,70.25,2846.58,287.7
1689,2023,MANHATTAN,103568.0,per Annum,1820.0,103249.3,0.0,0.0,3757.15
1690,2023,BROOKLYN,65921.0,per Annum,1680.0,58512.81,712.0,39074.87,26645.57
1691,2023,MANHATTAN,91074.0,per Annum,1820.0,91179.61,0.0,0.0,3680.07
1692,2023,MANHATTAN,54531.0,per Annum,1085.0,32419.77,14.25,412.96,2298.75
1693,2023,BROOKLYN,50001.0,per Annum,805.0,22228.15,194.25,7303.59,6135.74
1694,2023,BROOKLYN,57606.0,per Annum,0.0,1298.48,0.0,0.0,0.0
1695,2023,MANHATTAN,91432.0,per Annum,252.0,15581.19,0.0,342.05,8197.36
1696,2023,MANHATTAN,94953.0,per Annum,1820.0,94692.78,518.25,38708.5,7855.83
1697,2023,MANHATTAN,65335.0,per Annum,1820.0,65414.98,0.0,0.0,8029.08
1698,2023,MANHATTAN,54557.0,per Annum,2120.0,54620.69,900.5,36096.98,6092.04
1699,2023,MANHATTAN,103997.0,per Annum,1820.0,99002.36,0.0,0.0,3058.75
1700,2023,BRONX,50001.0,per Annum,315.0,8278.85,19.25,717.41,3095.97
1701,2023,MANHATTAN,46693.0,per Annum,1820.0,44351.01,141.5,3977.08,6702.0
1702,2023,BROOKLYN,64232.0,per Annum,1820.0,60860.0,130.5,5727.75,3992.09
1703,2023,BROOKLYN,94079.0,per Annum,1820.0,94189.24,163.5,10275.85,14802.09
1704,2023,BROOKLYN,50001.0,per Annum,1155.0,31411.29,272.25,9983.35,9235.15
1705,2023,BROOKLYN,60236.0,per Annum,1820.0,59765.82,383.0,16742.68,3742.97
1706,2023,BRONX,47132.0,per Annum,-130.0,-3372.45,0.0,0.0,0.0
1707,2023,BROOKLYN,55463.0,per Annum,560.0,16621.04,5.75,184.21,3041.75
1708,2023,MANHATTAN,52485.0,per Annum,1820.0,52658.57,0.0,0.0,3008.25
1709,2023,MANHATTAN,64104.0,per Annum,1820.0,64217.19,0.0,0.0,4477.75
1710,2023,BRONX,94154.0,per Annum,1820.0,94266.97,402.5,28127.31,8326.39
1711,2023,MANHATTAN,144442.0,per Annum,1820.0,144388.72,78.0,8133.96,4058.11
1712,2023,QUEENS,53848.0,per Annum,126.0,2108.4,0.0,0.0,0.0
1713,2023,BROOKLYN,66022.0,per Annum,1442.75,52857.81,19.75,903.43,24343.23
1714,2023,QUEENS,55463.0,per Annum,140.0,3807.11,0.0,0.0,0.0
1715,2023,BROOKLYN,51064.0,per Annum,0.0,0.0,0.0,0.0,-6408.96
1716,2023,QUEENS,55463.0,per Annum,140.0,4116.07,0.0,0.0,0.0
1717,2023,BROOKLYN,94507.0,per Annum,1820.0,94620.96,0.0,135.14,25303.46
1718,2023,MANHATTAN,122485.0,per Annum,1820.0,122149.3,0.0,0.0,0.0
1719,2023,QUEENS,52341.0,per Annum,0.0,200.76,0.0,0.0,0.0
1720,2023,BROOKLYN,48545.0,per Annum,595.0,15914.86,126.25,4646.56,52.5
1721,2023,MANHATTAN,40940.0,per Annum,1820.0,40990.83,0.0,0.0,4503.0
1722,2023,BRONX,97721.0,per Annum,1820.0,97835.49,443.5,29756.61,4177.39
1723,2023,MANHATTAN,65921.0,per Annum,447.75,17753.77,0.0,739.5,7771.67
1724,2023,BRONX,50797.0,per Annum,0.0,1613.15,0.0,249.14,84.18
1725,2023,BRONX,160392.0,per Annum,1820.0,143503.12,0.0,0.0,0.0
1726,2023,MANHATTAN,84576.0,per Annum,1491.0,60014.18,0.0,0.0,3506.11
1727,2023,MANHATTAN,88800.0,per Annum,1820.0,88880.55,0.0,0.0,3802.79
1728,2023,QUEENS,64232.0,per Annum,1820.0,62431.75,167.25,7637.19,7018.15
1729,2023,MANHATTAN,122242.0,per Annum,1820.0,121906.98,37.75,3190.22,1827.89
1730,2023,QUEENS,101113.0,per Annum,1820.0,100804.47,86.0,5526.66,8205.53
1731,2023,MANHATTAN,64001.0,per Annum,0.0,1411.38,0.0,6.44,5384.7
1732,2023,MANHATTAN,46791.0,per Annum,1820.0,46849.31,0.0,0.0,4477.75
1733,2023,MANHATTAN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
1734,2023,QUEENS,66005.0,per Annum,1330.0,42243.36,113.75,4541.01,2045.06
1735,2023,BROOKLYN,48545.0,per Annum,420.0,11830.07,108.25,3852.3,357.3
1736,2023,MANHATTAN,66022.0,per Annum,1820.0,66103.17,0.0,0.0,8037.33
1737,2023,MANHATTAN,114000.0,per Annum,1820.0,108129.88,0.0,0.0,0.0
1738,2023,MANHATTAN,35985.0,per Annum,2080.0,35848.66,688.0,19301.99,14455.85
1739,2023,BROOKLYN,74438.0,per Annum,0.0,500.51,0.0,0.0,0.0
1740,2023,MANHATTAN,90287.0,per Annum,1820.0,90039.56,0.0,0.0,4683.12
1741,2023,MANHATTAN,73003.0,per Annum,2080.0,73088.13,0.0,0.0,3000.0
1742,2023,MANHATTAN,64001.0,per Annum,1187.12,45434.27,11.75,714.08,4001.79
1743,2023,MANHATTAN,48244.0,per Annum,1820.0,48303.44,0.0,0.0,4477.75
1744,2023,BRONX,50001.0,per Annum,455.0,11865.89,59.5,2100.55,3051.89
1745,2023,BRONX,61114.0,per Annum,965.0,33523.73,176.25,8280.5,9628.19
1746,2023,QUEENS,71129.0,per Annum,1820.0,71215.42,0.0,0.0,8152.83
1747,2023,MANHATTAN,65921.0,per Annum,1820.0,72940.03,353.75,17845.97,12139.0
1748,2023,BROOKLYN,65921.0,per Annum,1820.0,65972.48,16.25,606.82,11435.96
1749,2023,BRONX,109977.0,per Annum,1820.0,105090.61,269.0,21549.76,4221.27
1750,2023,BROOKLYN,94079.0,per Annum,1890.0,97797.75,328.5,23114.01,7936.52
1751,2023,MANHATTAN,61233.0,per Annum,1820.0,61065.16,0.0,0.0,4415.46
1752,2023,MANHATTAN,105994.0,per Annum,1820.0,106117.88,0.0,0.0,3680.07
1753,2023,MANHATTAN,34834.0,per Annum,320.0,5344.4,0.0,0.0,0.0
1754,2023,MANHATTAN,113316.0,per Annum,1820.0,106406.06,0.0,0.0,4927.51
1755,2023,BRONX,65921.0,per Annum,1820.0,67558.91,848.0,45153.27,15095.5
1756,2023,BROOKLYN,65921.0,per Annum,1820.0,65982.52,0.0,8.42,12050.13
1757,2023,MANHATTAN,74529.0,per Annum,1436.25,62845.16,273.75,15706.52,6299.18
1758,2023,BRONX,65921.0,per Annum,1820.0,65998.3,197.5,8389.61,15555.7
1759,2023,MANHATTAN,61188.0,per Annum,1820.0,61020.44,0.0,0.0,4341.21
1760,2023,MANHATTAN,73893.0,per Annum,1820.0,73982.42,147.75,7851.77,5237.68
1761,2023,MANHATTAN,109273.0,per Annum,1820.0,106203.21,0.0,0.0,3000.0
1762,2023,MANHATTAN,88511.0,per Annum,1820.0,87143.0,11.0,658.5,3008.25
1763,2023,BRONX,65921.0,per Annum,1820.0,65997.31,0.0,0.0,11734.63
1764,2023,BROOKLYN,65921.0,per Annum,1820.0,84938.82,19.0,854.78,7804.68
1765,2023,MANHATTAN,66022.0,per Annum,1820.0,66103.17,0.0,0.0,13917.99
1766,2023,MANHATTAN,88978.0,per Annum,0.0,695.69,0.0,0.0,13688.09
1767,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,173.25,7215.2,13319.36
1768,2023,BRONX,118278.0,per Annum,1820.0,117953.94,0.0,0.0,0.0
1769,2023,MANHATTAN,60982.0,per Annum,1820.0,61056.49,0.0,9.45,8029.98
1770,2023,MANHATTAN,60973.0,per Annum,1820.0,61047.64,0.0,0.0,8029.08
1771,2023,BRONX,61184.0,per Annum,0.0,0.0,0.0,0.0,10806.27
1772,2023,MANHATTAN,73665.0,per Annum,1820.0,73728.45,45.75,2397.03,20053.81
1773,2023,BRONX,52320.0,per Annum,0.0,1426.03,0.0,0.0,0.0
1774,2023,MANHATTAN,71377.0,per Annum,0.0,1894.81,0.0,0.0,17.17
1775,2023,MANHATTAN,108489.0,per Annum,0.0,2925.35,0.0,548.97,51.21
1776,2023,MANHATTAN,43803.0,per Annum,1190.0,9985.98,0.0,0.0,3353.61
1777,2023,QUEENS,54358.0,per Annum,1820.0,54423.94,0.0,0.0,8555.86
1778,2023,BRONX,34834.0,per Annum,80.0,1334.99,0.0,0.0,207.62
1779,2023,MANHATTAN,71962.0,per Annum,0.0,1096.06,0.0,0.0,9.83
1780,2023,MANHATTAN,57395.0,per Annum,1260.0,39802.44,1.75,54.98,799.47
1781,2023,BRONX,55463.0,per Annum,700.0,17878.29,5.5,174.56,3022.57
1783,2023,BROOKLYN,50001.0,per Annum,1114.0,30371.26,244.0,9176.89,2567.95
1784,2023,BRONX,47132.0,per Annum,0.0,649.13,0.0,16.55,0.8
1785,2023,MANHATTAN,88837.0,per Annum,0.0,981.46,0.0,0.0,15239.21
1786,2023,BRONX,66003.0,per Annum,420.0,17161.58,58.75,2706.89,3119.18
1787,2023,BRONX,50001.0,per Annum,1213.0,33363.05,308.25,11580.24,6089.36
1788,2023,BROOKLYN,60236.0,per Annum,1820.0,56589.0,549.5,22817.41,3248.56
1789,2023,MANHATTAN,65921.0,per Annum,1820.0,65991.36,905.25,47081.01,17218.11
1790,2023,QUEENS,73690.0,per Annum,1820.0,81678.84,58.0,3336.21,8317.04
1791,2023,MANHATTAN,91241.0,per Annum,1820.0,91350.68,0.0,0.0,4477.75
1792,2023,MANHATTAN,165000.0,per Annum,1820.0,164548.02,0.0,0.0,0.0
1793,2023,MANHATTAN,54531.0,per Annum,1701.0,50825.82,0.0,0.0,2908.37
1794,2023,QUEENS,52280.0,per Annum,0.0,461.51,0.0,18.88,0.15
1795,2023,MANHATTAN,39676.0,per Annum,0.0,33.82,0.0,0.0,0.57
1796,2023,BROOKLYN,50001.0,per Annum,210.0,1629.62,34.0,1079.43,162.05
1797,2023,BROOKLYN,60236.0,per Annum,1820.0,52157.91,59.5,1975.81,3189.87
1798,2023,BROOKLYN,65945.0,per Annum,1820.0,65999.81,6.0,229.05,13543.55
1799,2023,QUEENS,94271.0,per Annum,1820.0,94384.27,95.25,5637.78,8080.18
1800,2023,MANHATTAN,83576.0,per Annum,1820.0,77841.4,653.5,37752.82,7850.79
1801,2023,BROOKLYN,65921.0,per Annum,1820.0,65938.59,289.0,12873.32,3882.47
1802,2023,MANHATTAN,61015.0,per Annum,1820.0,59410.93,690.0,30385.41,5465.48
1803,2023,MANHATTAN,76491.0,per Annum,1820.0,76580.2,0.0,0.0,3000.0
1804,2023,MANHATTAN,64001.0,per Annum,342.12,14049.21,11.0,747.61,7817.25
1805,2023,BROOKLYN,47132.0,per Annum,0.0,97.4,0.0,0.0,0.0
1806,2023,MANHATTAN,54720.0,per Annum,0.0,0.0,0.0,0.0,4315.13
1807,2023,MANHATTAN,160000.0,per Annum,1820.0,161892.6,0.0,0.0,0.0
1808,2023,MANHATTAN,94128.0,per Annum,1820.0,94216.3,12.0,712.18,8050.18
1809,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,346.0,16027.04,13299.67
1810,2023,BROOKLYN,53890.0,per Annum,1619.75,46203.39,584.5,21688.26,10980.39
1811,2023,BROOKLYN,61114.0,per Annum,1890.0,58947.71,726.75,32755.62,18062.46
1812,2023,BROOKLYN,65674.0,per Annum,1820.0,68101.4,1102.75,60668.91,12566.23
1813,2023,BRONX,94245.0,per Annum,1820.0,94358.38,431.25,31327.25,15494.52
1814,2023,BRONX,64001.0,per Annum,490.0,19235.53,41.25,2048.33,6993.19
1815,2023,BRONX,53890.0,per Annum,1820.0,54611.92,1118.0,47927.33,19359.33
1816,2023,BROOKLYN,65559.0,per Annum,1820.0,67978.55,694.1,38163.83,24807.88
1817,2023,BRONX,94199.0,per Annum,1820.0,94312.13,165.0,11323.33,8299.59
1818,2023,MANHATTAN,50001.0,per Annum,210.0,5396.82,0.0,0.0,0.0
1819,2023,BROOKLYN,73003.0,per Annum,2080.0,73088.13,33.03,1700.25,3247.5
1820,2023,BROOKLYN,60236.0,per Annum,1820.0,58098.58,171.75,6447.79,3137.18
1821,2023,MANHATTAN,62137.0,per Annum,0.0,3660.33,0.0,39.38,-2046.77
1822,2023,MANHATTAN,65970.0,per Annum,1820.0,66167.2,292.25,15138.47,13430.58
1823,2023,BROOKLYN,65674.0,per Annum,1750.0,65492.45,550.0,28604.23,8000.86
1824,2023,BRONX,53848.0,per Annum,0.0,754.45,0.0,44.22,0.12
1825,2023,MANHATTAN,65921.0,per Annum,1820.0,64420.86,387.75,19026.14,14323.17
1826,2023,BROOKLYN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
1827,2023,MANHATTAN,83700.0,per Annum,0.0,0.0,0.0,0.0,9847.36
1828,2023,MANHATTAN,62186.0,per Annum,0.0,182.01,0.0,0.0,1.86
1829,2023,BROOKLYN,56097.0,per Annum,0.0,906.45,0.0,0.0,0.0
1830,2023,QUEENS,64001.0,per Annum,105.0,5699.15,0.0,7.18,1175.94
1831,2023,QUEENS,65921.0,per Annum,378.0,13967.46,0.0,0.0,6040.28
1832,2023,MANHATTAN,89960.0,per Annum,490.0,24153.64,0.0,0.0,3075.72
1833,2023,BRONX,53890.0,per Annum,700.0,33032.26,298.5,12227.18,3767.76
1834,2023,BROOKLYN,55226.0,per Annum,1820.0,45133.93,0.0,0.0,4733.49
1835,2023,MANHATTAN,48170.0,per Annum,1820.0,48023.67,329.5,10344.26,4639.33
1836,2023,MANHATTAN,65921.0,per Annum,1519.0,55320.18,31.5,1606.17,10787.96
1837,2023,BROOKLYN,65921.0,per Annum,1750.0,63059.84,101.25,4188.6,5007.34
1838,2023,BRONX,65921.0,per Annum,1820.0,65998.3,0.0,0.0,24079.59
1839,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,91.25,3891.99,24800.96
1840,2023,MANHATTAN,66022.0,per Annum,1820.0,66103.17,2.0,78.71,21747.84
1841,2023,BROOKLYN,65921.0,per Annum,1820.0,68315.17,95.5,4443.66,13555.4
1842,2023,MANHATTAN,83493.0,per Annum,1820.0,83590.08,0.0,19.6,3000.6
1843,2023,MANHATTAN,83710.0,per Annum,1820.0,83811.27,0.0,0.0,4477.75
1844,2023,MANHATTAN,91289.0,per Annum,1820.0,92176.73,0.0,0.0,7273.0
1845,2023,MANHATTAN,97901.0,per Annum,1820.0,97632.85,0.0,0.0,4927.51
1846,2023,BROOKLYN,47132.0,per Annum,0.0,948.34,0.0,355.41,33.9
1847,2023,BROOKLYN,64001.0,per Annum,1505.0,54830.45,0.0,10.9,5819.23
1848,2023,RICHMOND,94305.0,per Annum,1820.0,94418.28,408.5,31013.92,16977.94
1849,2023,BROOKLYN,49820.0,per Annum,0.0,0.0,0.0,0.0,2544.82
1850,2023,QUEENS,50001.0,per Annum,106.75,2441.05,0.0,0.0,0.0
1851,2023,BRONX,53890.0,per Annum,280.0,10485.19,86.0,3154.52,3076.98
1852,2023,BROOKLYN,60236.0,per Annum,840.0,28245.21,14.0,639.18,73.17
1853,2023,BRONX,55463.0,per Annum,1050.0,30640.18,83.75,3141.44,3145.48
1854,2023,BRONX,55800.0,per Annum,1820.0,55634.69,0.0,6.38,7458.72
1855,2023,BRONX,64232.0,per Annum,1820.0,62426.74,574.75,25710.09,6710.38
1856,2023,QUEENS,65921.0,per Annum,1820.0,65976.32,82.75,3692.82,4551.55
1857,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,208.5,10641.87,12865.18
1858,2023,BRONX,66022.0,per Annum,1820.0,66103.17,205.25,9828.18,8714.05
1859,2023,MANHATTAN,60819.0,per Annum,1890.0,71541.48,0.0,0.0,8222.39
1860,2023,MANHATTAN,83183.0,per Annum,1820.0,83245.61,0.0,0.0,8029.08
1861,2023,BROOKLYN,91768.0,per Annum,1820.0,91874.56,0.0,0.0,20445.22
1862,2023,MANHATTAN,172800.0,per Annum,1820.0,158312.75,0.0,0.0,0.0
1863,2023,RICHMOND,60575.0,per Annum,1820.0,58746.47,70.75,2690.42,4444.03
1864,2023,BRONX,56097.0,per Annum,-43.5,537.61,0.0,0.0,2079.78
1865,2023,MANHATTAN,46693.0,per Annum,1820.0,46747.51,1455.75,55547.26,8989.96
1866,2023,MANHATTAN,97712.0,per Annum,1820.0,97829.83,0.0,0.0,4477.75
1867,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
1868,2023,QUEENS,55463.0,per Annum,140.0,4202.18,0.0,0.0,0.0
1869,2023,BRONX,48545.0,per Annum,420.0,12585.81,113.25,4411.95,5822.89
1870,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,344.75,16554.9,9360.31
1872,2023,MANHATTAN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,10142.42
1873,2023,MANHATTAN,73641.0,per Annum,1750.0,43292.73,0.0,0.0,18562.92
1874,2023,QUEENS,64001.0,per Annum,700.0,26600.02,79.0,3524.04,12014.24
1875,2023,MANHATTAN,99471.0,per Annum,1820.0,99565.46,0.0,0.0,3797.68
1876,2023,RICHMOND,94079.0,per Annum,1729.0,89493.45,28.25,1759.36,24912.23
1877,2023,MANHATTAN,69414.0,per Annum,0.0,1860.19,0.0,0.0,5843.18
1878,2023,QUEENS,70653.0,per Annum,1820.0,70739.05,131.25,6631.79,8389.58
1879,2023,MANHATTAN,131087.0,per Annum,1820.0,130727.74,0.0,0.0,3185.78
1880,2023,MANHATTAN,92835.0,per Annum,1274.0,64806.32,0.0,0.0,7759.39
1881,2023,MANHATTAN,65945.0,per Annum,1820.0,65999.81,118.5,5043.35,15573.42
1882,2023,RICHMOND,60236.0,per Annum,1820.0,56409.67,35.75,1341.93,3207.34
1883,2023,MANHATTAN,102634.0,per Annum,1820.0,99715.95,0.0,0.0,6970.6
1884,2023,MANHATTAN,66022.0,per Annum,1820.0,66103.17,0.0,22.57,15332.74
1885,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,177.25,9162.96,11822.26
1886,2023,BRONX,65921.0,per Annum,1820.0,65906.45,267.0,12042.07,4810.62
1887,2023,QUEENS,157082.0,per Annum,1820.0,156651.56,0.0,0.0,0.0
1888,2023,QUEENS,107351.0,per Annum,0.0,155.33,0.0,0.0,0.92
1889,2023,MANHATTAN,53016.0,per Annum,0.0,1725.16,1.5,99.08,69.21
1890,2023,BROOKLYN,66022.0,per Annum,1820.0,66103.17,428.0,21715.93,15570.48
1891,2023,MANHATTAN,88108.0,per Annum,1820.0,88211.06,0.0,0.0,3680.07
1892,2023,BROOKLYN,65559.0,per Annum,1890.0,61168.56,943.5,46404.57,14919.51
1893,2023,BRONX,58482.0,per Annum,-70.0,-407.72,0.0,0.0,0.0
1894,2023,BROOKLYN,55814.0,per Annum,0.0,0.0,0.0,0.0,4831.47
1895,2023,BRONX,64232.0,per Annum,1820.0,62410.95,325.75,13808.81,3922.38
1896,2023,MANHATTAN,83572.0,per Annum,1820.0,77528.02,438.75,24725.51,8591.46
1897,2023,MANHATTAN,66022.0,per Annum,1820.0,64499.3,104.25,3984.36,8105.9
1898,2023,MANHATTAN,64545.0,per Annum,1820.0,64623.83,0.0,0.0,8029.08
1899,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
1900,2023,MANHATTAN,65921.0,per Annum,140.0,1754.94,0.0,72.61,2.84
1901,2023,QUEENS,60236.0,per Annum,1820.0,59765.56,618.25,27791.78,5685.49
1902,2023,MANHATTAN,64214.0,per Annum,1820.0,64038.01,45.0,1677.22,6363.3
1903,2023,MANHATTAN,89968.0,per Annum,1764.0,89543.77,0.0,0.0,3000.0
1904,2023,BRONX,72712.0,per Annum,770.0,30568.56,5.25,251.83,313.5
1905,2023,MANHATTAN,158610.0,per Annum,0.0,0.0,0.0,0.0,84029.86
1906,2023,BRONX,50001.0,per Annum,630.0,13315.24,179.5,5256.7,3708.01
1907,2023,BRONX,35985.0,per Annum,2000.0,38226.91,117.0,3253.14,6442.83
1908,2023,MANHATTAN,65921.0,per Annum,1820.0,65991.36,254.0,12177.26,7672.24
1909,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,224.75,11632.35,15752.34
1910,2023,MANHATTAN,90721.0,per Annum,1820.0,90774.77,0.0,0.0,6168.02
1911,2023,MANHATTAN,87961.0,per Annum,1820.0,87720.1,0.0,0.0,4341.21
1912,2023,BROOKLYN,50001.0,per Annum,1225.0,29099.01,265.75,9650.96,6639.41
1913,2023,BRONX,53890.0,per Annum,1443.5,41856.1,369.5,13379.14,8367.98
